"Auto Increment","Record ID","Created On","Codigo Vitrine - Automatico","Data/Hora - Cod Vitrine Criado"
3464,kMjmvOqrvV,"2021-05-05 11:25:11",125222,"2021-05-05 11:25:11"
3463,9EjVzVkjo2,"2021-05-05 09:00:12",125221,"2021-05-05 09:00:12"
3462,GDN1Z9qQeq,"2021-05-05 09:00:03",125220,"2021-05-05 09:00:03"
3461,b1rA8PdjKk,"2021-05-05 08:59:54",125219,"2021-05-05 08:59:54"
3460,68j92E8r2V,"2021-05-05 08:59:42",125218,"2021-05-05 08:59:42"
3459,VarwK1mrOR,"2021-05-05 08:59:32",125217,"2021-05-05 08:59:32"
3458,5MjKqOwN0k,"2021-05-04 22:23:39",125216,"2021-05-04 22:23:39"
3457,X9QoZd0NwY,"2021-05-04 22:23:28",125215,"2021-05-04 22:23:28"
3456,DXQ8EnPjYR,"2021-05-04 22:23:17",125214,"2021-05-04 22:23:17"
3455,3kjZ2nEj6V,"2021-05-04 10:27:42",125213,"2021-05-04 10:27:42"
3454,98rd3knjZw,"2021-05-04 10:24:47",125212,"2021-05-04 10:24:47"
3453,2ejl6g3No9,"2021-05-04 10:21:04",125211,"2021-05-04 10:21:04"
3452,ykNOw8BNDY,"2021-05-04 10:11:23",125210,"2021-05-04 10:11:23"
3451,GArg5JkQmR,"2021-05-04 10:09:25",125209,"2021-05-04 10:09:25"
3450,6WQbJLdQnB,"2021-05-04 10:02:07",125208,"2021-05-04 10:02:07"
3449,aANBEkwr1b,"2021-05-04 09:57:37",125207,"2021-05-04 09:57:37"
3448,PzQ4yVJjJG,"2021-05-04 09:56:53",125206,"2021-05-04 09:56:53"
3447,m9N0owbrzq,"2021-05-04 09:53:47",125205,"2021-05-04 09:53:47"
3446,MXQJEgxNZ6,"2021-05-04 09:53:09",125204,"2021-05-04 09:53:09"
3445,VWQWRm3NZ4,"2021-05-04 09:52:36",125203,"2021-05-04 09:52:36"
3444,a6jMndMr75,"2021-05-04 09:51:37",125202,"2021-05-04 09:51:37"
3443,74QY8eLNBE,"2021-05-04 09:50:36",125201,"2021-05-04 09:50:36"
3442,AXQvvAxQLY,"2021-05-04 08:40:23",125200,"2021-05-04 08:40:23"
3441,3GN69yVrzx,"2021-05-04 08:39:57",125199,"2021-05-04 08:39:57"
3440,03rzEyAj69,"2021-05-04 08:20:15",125198,"2021-05-04 08:20:15"
3439,X6QaL57NZk,"2021-05-04 08:20:06",125197,"2021-05-04 08:20:06"
3438,DzjGX4RrYp,"2021-05-04 08:19:57",125196,"2021-05-04 08:19:57"
3437,OGQ3o1GQln,"2021-05-04 08:19:48",125195,"2021-05-04 08:19:48"
3436,awrRRwqr5k,"2021-05-04 08:19:40",125194,"2021-05-04 08:19:40"
3435,VXr7nebjJe,"2021-05-04 08:19:30",125193,"2021-05-04 08:19:30"
3434,0VNqy80Nml,"2021-05-04 08:19:21",125192,"2021-05-04 08:19:21"
3433,4yQk3b3QgP,"2021-05-04 08:19:11",125191,"2021-05-04 08:19:11"
3432,8qQPyonj16,"2021-05-04 08:19:02",125190,"2021-05-04 08:19:02"
3431,loNL2bnjM8,"2021-05-03 20:43:08",125189,"2021-05-03 20:43:08"
3430,GWN5e69NlA,"2021-05-03 20:43:02",125188,"2021-05-03 20:43:02"
3429,xPjX71dQKG,"2021-05-03 20:42:56",125187,"2021-05-03 20:42:56"
3428,5nQx1A4jxY,"2021-05-03 20:42:50",125186,"2021-05-03 20:42:50"
3427,72NpJY5jwv,"2021-05-03 20:42:43",125185,"2021-05-03 20:42:43"
3426,Z9Q2G6aj2m,"2021-05-03 19:14:29",125184,"2021-05-03 19:14:29"
3425,oOjD16ErB9,"2021-05-03 19:10:32",125183,"2021-05-03 19:10:32"
3424,bEjEp63QK5,"2021-05-03 18:06:10",125182,"2021-05-03 18:06:10"
3423,YZjnngojPv,"2021-05-03 18:06:01",125181,"2021-05-03 18:06:01"
3422,blNe8LMrxw,"2021-05-03 18:05:53",125180,"2021-05-03 18:05:53"
3421,PEryd11jOn,"2021-05-03 18:05:45",125179,"2021-05-03 18:05:45"
3420,kMjmvbqrvV,"2021-05-03 18:05:37",125178,"2021-05-03 18:05:37"
3419,9EjVz9kjo2,"2021-05-03 11:24:22",125177,"2021-05-03 11:24:22"
3418,GDN1Z6qQeq,"2021-05-03 11:24:11",125176,"2021-05-03 11:24:11"
3417,b1rA86djKk,"2021-05-03 11:24:01",125175,"2021-05-03 11:24:01"
3416,68j9268r2V,"2021-05-03 11:23:51",125174,"2021-05-03 11:23:51"
3415,VarwK9mrOR,"2021-05-03 11:23:42",125173,"2021-05-03 11:23:42"
3414,5MjKqBwN0k,"2021-05-03 11:23:32",125172,"2021-05-03 11:23:32"
3413,X9QoZO0NwY,"2021-05-03 11:23:21",125171,"2021-05-03 11:23:21"
3412,DXQ8E6PjYR,"2021-05-03 11:23:11",125170,"2021-05-03 11:23:11"
3411,3kjZ2mEj6V,"2021-05-02 10:28:04",125169,"2021-05-02 10:28:04"
3410,98rd35njZw,"2021-05-02 10:27:29",125168,"2021-05-02 10:27:29"
3409,2ejl6B3No9,"2021-05-02 10:24:43",125167,"2021-05-02 10:24:43"
3408,ykNOwlBNDY,"2021-05-02 10:24:35",125166,"2021-05-02 10:24:35"
3407,GArg5MkQmR,"2021-04-30 20:23:05",125165,"2021-04-30 20:23:05"
3406,6WQbJxdQnB,"2021-04-30 20:22:56",125164,"2021-04-30 20:22:56"
3405,aANBE6wr1b,"2021-04-30 19:19:42",125163,"2021-04-30 19:19:42"
3404,PzQ4y6JjJG,"2021-04-30 19:19:34",125162,"2021-04-30 19:19:34"
3403,m9N0o6brzq,"2021-04-30 19:19:06",125161,"2021-04-30 19:19:06"
3402,MXQJE4xNZ6,"2021-04-30 19:18:59",125160,"2021-04-30 19:18:59"
3401,VWQWRA3NZ4,"2021-04-30 19:18:51",125159,"2021-04-30 19:18:50"
3400,a6jMngMr75,"2021-04-30 19:18:43",125158,"2021-04-30 19:18:43"
3399,3kjZ2mVj6V,"2021-04-30 19:18:33",125157,"2021-04-30 19:18:33"
3398,98rd352jZw,"2021-04-30 18:40:22",125156,"2021-04-30 18:40:22"
3397,2ejl6BONo9,"2021-04-30 18:38:12",125155,"2021-04-30 18:38:12"
3396,ykNOwlvNDY,"2021-04-30 18:37:58",125154,"2021-04-30 18:37:58"
3395,GArg5M7QmR,"2021-04-30 18:37:45",125153,"2021-04-30 18:37:45"
3394,6WQbJx5QnB,"2021-04-30 14:24:29",125152,"2021-04-30 14:24:29"
3393,aANBE61r1b,"2021-04-30 14:22:47",125151,"2021-04-30 14:22:47"
3392,PzQ4y6GjJG,"2021-04-30 14:16:43",125150,"2021-04-30 14:16:43"
3391,m9N0o6nrzq,"2021-04-30 14:15:34",125149,"2021-04-30 14:15:34"
3390,MXQJE4dNZ6,"2021-04-30 14:08:20",125148,"2021-04-30 14:08:20"
3389,VWQWRARNZ4,"2021-04-30 14:07:08",125147,"2021-04-30 14:07:08"
3388,a6jMngor75,"2021-04-30 14:04:33",125146,"2021-04-30 14:04:33"
3387,74QY8mbNBE,"2021-04-30 13:58:54",125145,"2021-04-30 13:58:54"
3386,AXQvvqaQLY,"2021-04-30 13:50:51",125144,"2021-04-30 13:50:51"
3385,3GN69kvrzx,"2021-04-30 08:55:59",125143,"2021-04-30 08:55:59"
3384,03rzEqbj69,"2021-04-30 08:55:51",125142,"2021-04-30 08:55:51"
3383,X6QaLxwNZk,"2021-04-30 08:55:42",125141,"2021-04-30 08:55:42"
3382,DzjGXJarYp,"2021-04-30 08:55:34",125140,"2021-04-30 08:55:34"
3381,OGQ3okgQln,"2021-04-30 08:55:24",125139,"2021-04-30 08:55:24"
3380,awrRRoJr5k,"2021-04-30 08:55:14",125138,"2021-04-30 08:55:14"
3379,VXr7nkxjJe,"2021-04-30 08:55:05",125137,"2021-04-30 08:55:05"
3378,0VNqyv8Nml,"2021-04-30 08:54:55",125136,"2021-04-30 08:54:55"
3377,4yQk3q4QgP,"2021-04-29 19:08:21",125135,"2021-04-29 19:08:21"
3376,8qQPyZZj16,"2021-04-29 19:07:56",125134,"2021-04-29 19:07:56"
3375,loNL2gGjM8,"2021-04-29 19:07:53",125133,"2021-04-29 19:07:53"
3374,GWN5ekqNlA,"2021-04-29 19:07:35",125132,"2021-04-29 19:07:35"
3373,xPjX7VYQKG,"2021-04-29 19:07:34",125131,"2021-04-29 19:07:34"
3372,5nQx1qLjxY,"2021-04-29 19:06:54",125130,"2021-04-29 19:06:54"
3371,72NpJ6ojwv,"2021-04-29 19:06:23",125129,"2021-04-29 19:06:23"
3370,Z9Q2Gk9j2m,"2021-04-29 18:52:20",125128,"2021-04-29 18:52:20"
3369,oOjD1kdrB9,"2021-04-29 18:52:11",125127,"2021-04-29 18:52:11"
3368,bEjEpMOQK5,"2021-04-29 18:52:01",125126,"2021-04-29 18:52:01"
3367,YZjnnzDjPv,"2021-04-29 18:51:53",125125,"2021-04-29 18:51:53"
3366,blNe8q6rxw,"2021-04-29 18:51:45",125124,"2021-04-29 18:51:45"
3365,PErydqWjOn,"2021-04-29 18:51:35",125123,"2021-04-29 18:51:35"
3364,kMjmvqwrvV,"2021-04-29 18:11:05",125122,"2021-04-29 18:11:05"
3363,9EjVzAXjo2,"2021-04-29 18:10:36",125121,"2021-04-29 18:10:36"
3362,GDN1ZkmQeq,"2021-04-29 18:09:52",125120,"2021-04-29 18:09:52"
3361,b1rA8kKjKk,"2021-04-29 18:09:44",125119,"2021-04-29 18:09:44"
3360,68j92kgr2V,"2021-04-29 07:57:39",125118,"2021-04-29 07:57:39"
3359,VarwKqJrOR,"2021-04-29 07:57:21",125117,"2021-04-29 07:57:21"
3358,5MjKqbxN0k,"2021-04-29 07:57:03",125116,"2021-04-29 07:57:03"
3357,X9QoZqeNwY,"2021-04-29 07:56:45",125115,"2021-04-29 07:56:45"
3356,DXQ8Ek0jYR,"2021-04-29 07:56:28",125114,"2021-04-29 07:56:28"
3355,3kjZ2yVj6V,"2021-04-28 22:59:57",125113,"2021-04-28 22:59:57"
3354,98rd3L2jZw,"2021-04-28 22:59:43",125112,"2021-04-28 22:59:43"
3353,2ejl6qONo9,"2021-04-28 22:59:32",125111,"2021-04-28 22:59:32"
3352,ykNOwdvNDY,"2021-04-28 22:59:16",125110,"2021-04-28 22:59:16"
3351,GArg5Y7QmR,"2021-04-28 21:58:54",125109,"2021-04-28 21:58:54"
3350,6WQbJX5QnB,"2021-04-28 21:58:48",125108,"2021-04-28 21:58:48"
3349,aANBEq1r1b,"2021-04-28 21:58:41",125107,"2021-04-28 21:58:41"
3348,PzQ4ykGjJG,"2021-04-28 21:58:35",125106,"2021-04-28 21:58:35"
3347,m9N0oknrzq,"2021-04-28 20:50:49",125105,"2021-04-28 20:50:49"
3346,MXQJEBdNZ6,"2021-04-28 20:50:41",125104,"2021-04-28 20:50:41"
3345,VWQWR1RNZ4,"2021-04-28 20:50:32",125103,"2021-04-28 20:50:32"
3344,a6jMnOor75,"2021-04-28 20:50:24",125102,"2021-04-28 20:50:24"
3343,74QY8kbNBE,"2021-04-28 20:50:15",125101,"2021-04-28 20:50:15"
3342,AXQvvPaQLY,"2021-04-28 20:08:54",125100,"2021-04-28 20:08:54"
3341,3GN69wvrzx,"2021-04-28 20:08:46",125099,"2021-04-28 20:08:46"
3340,03rzEPbj69,"2021-04-28 20:08:37",125098,"2021-04-28 20:08:37"
3339,X6QaLkwNZk,"2021-04-28 20:08:27",125097,"2021-04-28 20:08:27"
3338,DzjGXkarYp,"2021-04-28 20:08:18",125096,"2021-04-28 20:08:18"
3337,OGQ3o8gQln,"2021-04-28 20:08:09",125095,"2021-04-28 20:08:09"
3336,awrRRkJr5k,"2021-04-28 20:08:00",125094,"2021-04-28 20:08:00"
3335,VXr7n9xjJe,"2021-04-28 20:07:51",125093,"2021-04-28 20:07:51"
3334,0VNqyz8Nml,"2021-04-28 13:49:18",125092,"2021-04-28 13:49:18"
3333,4yQk3P4QgP,"2021-04-28 13:44:14",125091,"2021-04-28 13:44:14"
3332,8qQPykZj16,"2021-04-28 13:26:38",125090,"2021-04-28 13:26:38"
3331,loNL2GGjM8,"2021-04-28 13:25:51",125089,"2021-04-28 13:25:51"
3330,GWN5eKqNlA,"2021-04-28 13:24:10",125088,"2021-04-28 13:24:10"
3329,xPjX7kYQKG,"2021-04-28 13:10:46",125087,"2021-04-28 13:10:46"
3328,5nQx1PLjxY,"2021-04-28 12:03:13",125086,"2021-04-28 12:03:13"
3327,72NpJzojwv,"2021-04-28 12:01:58",125085,"2021-04-28 12:01:58"
3326,Z9Q2GZ9j2m,"2021-04-28 12:01:23",125084,"2021-04-28 12:01:23"
3325,oOjD1XdrB9,"2021-04-28 12:00:51",125083,"2021-04-28 12:00:51"
3324,bEjEp5OQK5,"2021-04-28 12:00:09",125082,"2021-04-28 12:00:09"
3323,YZjnn6DjPv,"2021-04-28 11:59:08",125081,"2021-04-28 11:59:08"
3322,blNe8P6rxw,"2021-04-28 11:58:29",125080,"2021-04-28 11:58:29"
3321,PErydPWjOn,"2021-04-28 11:57:41",125079,"2021-04-28 11:57:41"
3320,kMjmvPwrvV,"2021-04-28 11:57:09",125078,"2021-04-28 11:57:09"
3319,9EjVzkXjo2,"2021-04-28 11:56:15",125077,"2021-04-28 11:56:14"
3318,GDN1ZdmQeq,"2021-04-28 10:38:17",125076,"2021-04-28 10:38:17"
3317,b1rA82KjKk,"2021-04-28 10:38:01",125075,"2021-04-28 10:38:01"
3316,68j921gr2V,"2021-04-28 10:37:48",125074,"2021-04-28 10:37:48"
3315,VarwKPJrOR,"2021-04-28 10:37:31",125073,"2021-04-28 10:37:31"
3314,5MjKqkxN0k,"2021-04-28 10:37:16",125072,"2021-04-28 10:37:16"
3313,X9QoZveNwY,"2021-04-28 10:37:00",125071,"2021-04-28 10:37:00"
3312,DXQ8EA0jYR,"2021-04-28 10:36:49",125070,"2021-04-28 10:36:49"
3311,3kjZ2kVj6V,"2021-04-28 07:09:59",125069,"2021-04-28 07:09:59"
3310,98rd3q2jZw,"2021-04-28 07:09:49",125068,"2021-04-28 07:09:49"
3309,2ejl6zONo9,"2021-04-28 07:09:03",125067,"2021-04-28 07:09:03"
3308,ykNOwkvNDY,"2021-04-28 07:08:53",125066,"2021-04-28 07:08:53"
3307,GArg5P7QmR,"2021-04-28 07:08:38",125065,"2021-04-28 07:08:38"
3306,6WQbJk5QnB,"2021-04-28 07:08:23",125064,"2021-04-28 07:08:23"
3305,aANBEp1r1b,"2021-04-28 07:07:48",125063,"2021-04-28 07:07:48"
3304,PzQ4yoGjJG,"2021-04-28 07:07:33",125062,"2021-04-28 07:07:33"
3303,m9N0olnrzq,"2021-04-28 07:07:21",125061,"2021-04-28 07:07:21"
3302,MXQJEkdNZ6,"2021-04-27 21:14:12",125060,"2021-04-27 21:14:12"
3301,VWQWRkRNZ4,"2021-04-27 21:13:53",125059,"2021-04-27 21:13:53"
3300,a6jMnRor75,"2021-04-27 21:13:35",125058,"2021-04-27 21:13:35"
3299,3kjZ2pOj6V,"2021-04-27 20:16:04",125057,"2021-04-27 20:16:04"
3298,98rd3gyjZw,"2021-04-27 20:15:56",125056,"2021-04-27 20:15:56"
3297,2ejl6w5No9,"2021-04-27 20:15:46",125055,"2021-04-27 20:15:46"
3296,ykNOw90NDY,"2021-04-27 20:15:35",125054,"2021-04-27 20:15:35"
3295,GArg5dyQmR,"2021-04-27 20:15:24",125053,"2021-04-27 20:15:24"
3294,6WQbJBAQnB,"2021-04-27 16:56:07",125052,"2021-04-27 16:56:07"
3293,aANBEYer1b,"2021-04-27 16:56:00",125051,"2021-04-27 16:56:00"
3292,PzQ4yq3jJG,"2021-04-27 16:55:52",125050,"2021-04-27 16:55:52"
3291,m9N0oqyrzq,"2021-04-27 16:55:43",125049,"2021-04-27 16:55:43"
3290,MXQJEZgNZ6,"2021-04-27 10:56:11",125048,"2021-04-27 10:56:11"
3289,VWQWREANZ4,"2021-04-27 10:56:02",125047,"2021-04-27 10:56:02"
3288,a6jMnKOr75,"2021-04-27 10:55:51",125046,"2021-04-27 10:55:51"
3287,74QY82kNBE,"2021-04-27 10:55:41",125045,"2021-04-27 10:55:41"
3286,AXQvvDDQLY,"2021-04-27 10:55:30",125044,"2021-04-27 10:55:30"
3285,3GN69qxrzx,"2021-04-27 10:55:19",125043,"2021-04-27 10:55:19"
3284,03rzEYLj69,"2021-04-27 08:12:04",125042,"2021-04-27 08:12:04"
3283,X6QaL4DNZk,"2021-04-27 08:11:56",125041,"2021-04-27 08:11:56"
3282,DzjGXOZrYp,"2021-04-27 08:11:48",125040,"2021-04-27 08:11:48"
3281,OGQ3oq5Qln,"2021-04-27 08:11:40",125039,"2021-04-27 08:11:40"
3280,awrRRVyr5k,"2021-04-27 08:11:32",125038,"2021-04-27 08:11:32"
3279,VXr7nqLjJe,"2021-04-27 08:07:06",125037,"2021-04-27 08:07:06"
3278,0VNqymbNml,"2021-04-27 08:06:52",125036,"2021-04-27 08:06:52"
3277,4yQk3KRQgP,"2021-04-27 08:06:34",125035,"2021-04-27 08:06:34"
3276,8qQPyAbj16,"2021-04-27 08:06:21",125034,"2021-04-27 08:06:20"
3275,loNL2oZjM8,"2021-04-27 08:06:08",125033,"2021-04-27 08:06:08"
3274,GWN5eqWNlA,"2021-04-26 18:58:01",125032,"2021-04-26 18:58:01"
3273,xPjX7DeQKG,"2021-04-26 18:57:47",125031,"2021-04-26 18:57:47"
3272,5nQx1pmjxY,"2021-04-26 18:57:20",125030,"2021-04-26 18:57:20"
3271,72NpJVAjwv,"2021-04-26 18:55:05",125029,"2021-04-26 18:55:05"
3270,Z9Q2Gqpj2m,"2021-04-26 18:54:38",125028,"2021-04-26 18:54:38"
3269,oOjD1BArB9,"2021-04-26 17:58:38",125027,"2021-04-26 17:58:38"
3268,bEjEpbVQK5,"2021-04-26 17:58:15",125026,"2021-04-26 17:58:15"
3267,YZjnnA1jPv,"2021-04-26 17:58:13",125025,"2021-04-26 17:58:13"
3266,blNe8Ozrxw,"2021-04-26 17:57:42",125024,"2021-04-26 17:57:41"
3265,PErydx3jOn,"2021-04-26 17:50:05",125023,"2021-04-26 17:50:05"
3264,kMjmv9VrvV,"2021-04-26 17:49:57",125022,"2021-04-26 17:49:57"
3263,9EjVznDjo2,"2021-04-26 17:49:48",125021,"2021-04-26 17:49:48"
3262,GDN1ZqKQeq,"2021-04-26 17:49:39",125020,"2021-04-26 17:49:39"
3261,b1rA8JDjKk,"2021-04-26 17:49:31",125019,"2021-04-26 17:49:31"
3260,68j92qer2V,"2021-04-26 17:49:19",125018,"2021-04-26 17:49:19"
3259,VarwK25rOR,"2021-04-26 17:49:11",125017,"2021-04-26 17:49:11"
3258,5MjKq8eN0k,"2021-04-26 09:33:53",125016,"2021-04-26 09:33:53"
3257,X9QoZ1ZNwY,"2021-04-26 09:33:44",125015,"2021-04-26 09:33:44"
3256,DXQ8EqRjYR,"2021-04-26 09:33:35",125014,"2021-04-26 09:33:35"
3255,3kjZ2bOj6V,"2021-04-26 09:33:27",125013,"2021-04-26 09:33:27"
3254,98rd39yjZw,"2021-04-26 09:33:17",125012,"2021-04-26 09:33:17"
3253,2ejl6E5No9,"2021-04-25 14:02:32",125011,"2021-04-25 14:02:32"
3252,ykNOwE0NDY,"2021-04-25 14:01:03",125010,"2021-04-25 14:01:03"
3251,GArg5VyQmR,"2021-04-25 14:00:54",125009,"2021-04-25 14:00:54"
3250,6WQbJKAQnB,"2021-04-25 13:59:57",125008,"2021-04-25 13:59:57"
3249,aANBEZer1b,"2021-04-25 12:47:00",125007,"2021-04-25 12:47:00"
3248,PzQ4y23jJG,"2021-04-25 12:46:53",125006,"2021-04-25 12:46:53"
3247,m9N0oeyrzq,"2021-04-25 12:46:47",125005,"2021-04-25 12:46:47"
3246,MXQJEYgNZ6,"2021-04-25 12:46:39",125004,"2021-04-25 12:46:39"
3245,VWQWR0ANZ4,"2021-04-25 12:46:33",125003,"2021-04-25 12:46:33"
3244,a6jMneOr75,"2021-04-24 15:38:50",125002,"2021-04-24 15:38:50"
3243,74QY8BkNBE,"2021-04-24 15:38:40",125001,"2021-04-24 15:38:40"
3242,AXQvvBDQLY,"2021-04-24 15:38:31",125000,"2021-04-24 15:38:31"
3241,3GN69xxrzx,"2021-04-24 15:38:21",124999,"2021-04-24 15:38:21"
3240,03rzElLj69,"2021-04-24 15:38:13",124998,"2021-04-24 15:38:13"
3239,X6QaLoDNZk,"2021-04-23 22:55:55",124997,"2021-04-23 22:55:55"
3238,DzjGX9ZrYp,"2021-04-23 22:55:49",124996,"2021-04-23 22:55:49"
3237,OGQ3oD5Qln,"2021-04-23 22:55:42",124995,"2021-04-23 22:55:42"
3236,awrRRpyr5k,"2021-04-23 22:55:36",124994,"2021-04-23 22:55:36"
3235,VXr7nMLjJe,"2021-04-23 22:55:29",124993,"2021-04-23 22:55:29"
3234,0VNqyMbNml,"2021-04-23 22:03:00",124992,"2021-04-23 22:03:00"
3233,4yQk3nRQgP,"2021-04-23 22:02:54",124991,"2021-04-23 22:02:54"
3232,8qQPyDbj16,"2021-04-23 22:02:47",124990,"2021-04-23 22:02:47"
3231,loNL2yZjM8,"2021-04-23 22:02:41",124989,"2021-04-23 22:02:41"
3230,GWN5epWNlA,"2021-04-23 22:02:36",124988,"2021-04-23 22:02:36"
3229,xPjX7YeQKG,"2021-04-23 10:45:04",124987,"2021-04-23 10:45:04"
3228,5nQx1gmjxY,"2021-04-23 10:44:17",124986,"2021-04-23 10:44:17"
3227,72NpJxAjwv,"2021-04-23 10:43:36",124985,"2021-04-23 10:43:36"
3226,Z9Q2GEpj2m,"2021-04-23 10:42:42",124984,"2021-04-23 10:42:42"
3225,oOjD1oArB9,"2021-04-23 10:41:29",124983,"2021-04-23 10:41:29"
3224,bEjEpKVQK5,"2021-04-23 10:38:09",124982,"2021-04-23 10:38:09"
3223,YZjnn21jPv,"2021-04-23 10:36:11",124981,"2021-04-23 10:36:11"
3222,blNe8Azrxw,"2021-04-23 10:30:29",124980,"2021-04-23 10:30:29"
3221,PErydO3jOn,"2021-04-23 10:29:22",124979,"2021-04-23 10:29:22"
3220,kMjmvDVrvV,"2021-04-23 10:27:11",124978,"2021-04-23 10:27:11"
3219,9EjVzJDjo2,"2021-04-23 10:22:47",124977,"2021-04-23 10:22:47"
3218,GDN1ZnKQeq,"2021-04-23 10:21:06",124976,"2021-04-23 10:21:06"
3217,b1rA8dDjKk,"2021-04-23 10:20:08",124975,"2021-04-23 10:20:08"
3216,68j92Jer2V,"2021-04-23 10:18:45",124974,"2021-04-23 10:18:45"
3215,VarwKb5rOR,"2021-04-23 10:17:48",124973,"2021-04-23 10:17:48"
3214,5MjKqmeN0k,"2021-04-23 10:17:01",124972,"2021-04-23 10:17:01"
3213,X9QoZpZNwY,"2021-04-23 10:13:29",124971,"2021-04-23 10:13:29"
3212,DXQ8EWRjYR,"2021-04-23 10:12:02",124970,"2021-04-23 10:12:02"
3211,3kjZ2AOj6V,"2021-04-23 10:10:17",124969,"2021-04-23 10:10:17"
3210,98rd3pyjZw,"2021-04-23 09:53:27",124968,"2021-04-23 09:53:27"
3209,2ejl6L5No9,"2021-04-23 09:49:24",124967,"2021-04-23 09:49:24"
3208,ykNOwb0NDY,"2021-04-22 21:46:35",124966,"2021-04-22 21:46:35"
3207,GArg5LyQmR,"2021-04-22 21:46:26",124965,"2021-04-22 21:46:26"
3206,6WQbJDAQnB,"2021-04-22 21:45:12",124964,"2021-04-22 21:45:12"
3205,aANBEyer1b,"2021-04-22 21:45:01",124963,"2021-04-22 21:45:01"
3204,PzQ4yg3jJG,"2021-04-22 20:08:41",124962,"2021-04-22 20:08:41"
3203,m9N0o0yrzq,"2021-04-22 20:08:34",124961,"2021-04-22 20:08:34"
3202,MXQJEWgNZ6,"2021-04-22 20:08:25",124960,"2021-04-22 20:08:25"
3201,VWQWRKANZ4,"2021-04-22 20:08:13",124959,"2021-04-22 20:08:13"
3200,a6jMn4Or75,"2021-04-22 20:08:05",124958,"2021-04-22 20:08:05"
3199,3kjZ2Akj6V,"2021-04-22 20:07:57",124957,"2021-04-22 20:07:57"
3198,98rd3pgjZw,"2021-04-22 20:07:49",124956,"2021-04-22 20:07:49"
3197,2ejl6LENo9,"2021-04-22 20:07:40",124955,"2021-04-22 20:07:40"
3196,ykNOwbbNDY,"2021-04-22 20:05:27",124954,"2021-04-22 20:05:27"
3195,GArg5L4QmR,"2021-04-22 20:05:19",124953,"2021-04-22 20:05:19"
3194,6WQbJD8QnB,"2021-04-22 20:05:08",124952,"2021-04-22 20:05:08"
3193,aANBEyOr1b,"2021-04-22 20:04:57",124951,"2021-04-22 20:04:57"
3192,PzQ4ygPjJG,"2021-04-22 20:04:47",124950,"2021-04-22 20:04:47"
3191,m9N0o0Lrzq,"2021-04-22 20:04:38",124949,"2021-04-22 20:04:38"
3190,MXQJEWRNZ6,"2021-04-22 20:04:27",124948,"2021-04-22 20:04:27"
3189,VWQWRK6NZ4,"2021-04-22 20:04:17",124947,"2021-04-22 20:04:17"
3188,a6jMn40r75,"2021-04-22 19:54:25",124946,"2021-04-22 19:54:25"
3187,74QY89XNBE,"2021-04-22 19:54:18",124945,"2021-04-22 19:54:18"
3186,AXQvvL8QLY,"2021-04-22 19:54:11",124944,"2021-04-22 19:54:11"
3185,3GN69l0rzx,"2021-04-22 19:54:03",124943,"2021-04-22 19:54:03"
3184,03rzELmj69,"2021-04-22 19:53:55",124942,"2021-04-22 19:53:55"
3183,X6QaLEdNZk,"2021-04-22 19:37:58",124941,"2021-04-22 19:37:58"
3182,DzjGX28rYp,"2021-04-22 19:37:43",124940,"2021-04-22 19:37:43"
3181,OGQ3obyQln,"2021-04-22 19:37:23",124939,"2021-04-22 19:37:23"
3180,awrRRlBr5k,"2021-04-22 19:37:22",124938,"2021-04-22 19:37:22"
3179,VXr7ndAjJe,"2021-04-22 09:07:06",124937,"2021-04-22 09:07:06"
3178,0VNqyalNml,"2021-04-22 09:06:56",124936,"2021-04-22 09:06:56"
3177,4yQk3zgQgP,"2021-04-22 08:53:35",124935,"2021-04-22 08:53:35"
3176,8qQPygvj16,"2021-04-22 08:53:24",124934,"2021-04-22 08:53:24"
3175,loNL20zjM8,"2021-04-22 08:52:56",124933,"2021-04-22 08:52:56"
3174,GWN5eOoNlA,"2021-04-22 08:52:43",124932,"2021-04-22 08:52:43"
3173,xPjX7wvQKG,"2021-04-22 08:52:31",124931,"2021-04-22 08:52:31"
3172,5nQx1L2jxY,"2021-04-22 08:52:21",124930,"2021-04-22 08:52:21"
3171,72NpJ3yjwv,"2021-04-22 08:52:11",124929,"2021-04-22 08:52:11"
3170,Z9Q2GBDj2m,"2021-04-21 22:44:54",124928,"2021-04-21 22:44:54"
3169,oOjD1n1rB9,"2021-04-21 22:43:20",124927,"2021-04-21 22:43:20"
3168,bEjEpE9QK5,"2021-04-21 19:04:01",124926,"2021-04-21 19:04:01"
3167,YZjnnZBjPv,"2021-04-21 19:03:53",124925,"2021-04-21 19:03:53"
3166,blNe8Jerxw,"2021-04-21 19:03:45",124924,"2021-04-21 19:03:45"
3165,PErydeJjOn,"2021-04-21 19:00:47",124923,"2021-04-21 19:00:47"
3164,kMjmvdkrvV,"2021-04-21 19:00:23",124922,"2021-04-21 19:00:23"
3163,9EjVzK4jo2,"2021-04-21 19:00:15",124921,"2021-04-21 19:00:15"
3162,GDN1ZxaQeq,"2021-04-21 19:00:06",124920,"2021-04-21 19:00:06"
3161,b1rA8qyjKk,"2021-04-21 18:59:56",124919,"2021-04-21 18:59:56"
3160,68j92Y3r2V,"2021-04-21 14:40:09",124918,"2021-04-21 14:40:09"
